127.0.0.1[Info] pid[5998][05-25 09:42:50 0.92767500]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.92829400]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.94915100]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.94972100]	RedisCommands Result:78
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.94991200]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.95021400]	RedisCommands Result:79
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.95036000]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.95103000]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.95130400]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.95232900]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.95250000]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.95305500]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96125400]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96161800]	RedisCommands Result:79
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96189500]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96212700]	RedisCommands Result:80
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96226900]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96348400]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96362500]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96424800]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96449900]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.96489100]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98240000]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98280300]	RedisCommands Result:80
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98297100]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98326600]	RedisCommands Result:81
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98340400]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98404500]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98419600]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98478900]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98495200]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.98556200]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99495200]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99532300]	RedisCommands Result:81
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99558100]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99583300]	RedisCommands Result:82
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99598000]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99657000]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99672400]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99728700]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99742800]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:50 0.99809500]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02411800]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02451900]	RedisCommands Result:82
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02480600]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02507700]	RedisCommands Result:83
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02523400]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02589200]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02615700]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02662200]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02673000]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.02726300]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.03720400]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.03757600]	RedisCommands Result:83
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.03782600]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.03808000]	RedisCommands Result:84
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.03823400]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.03888800]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.03905400]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.03964700]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.03979200]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.04037400]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06014300]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06123700]	RedisCommands Result:84
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06151900]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06187600]	RedisCommands Result:85
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06204100]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06271200]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06296500]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06341500]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06354100]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.06407400]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07101100]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07137000]	RedisCommands Result:85
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07149600]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07180900]	RedisCommands Result:86
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07197000]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07255900]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07267400]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07325000]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07335800]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.07391100]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.08916700]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.08958100]	RedisCommands Result:86
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.08972800]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09003200]	RedisCommands Result:87
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09017700]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09080700]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09095200]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09154800]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09170900]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09234000]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09863600]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09902500]	RedisCommands Result:87
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09916800]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09953200]	RedisCommands Result:88
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.09980800]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.10040200]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.10058200]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.10176200]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.10188000]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.10246700]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.11850400]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.11886200]	RedisCommands Result:88
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.11899500]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.11929500]	RedisCommands Result:89
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.11943700]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.12012500]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.12028200]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.12081700]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.12099400]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.12159100]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.12973400]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.13009500]	RedisCommands Result:89
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.13024900]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.13053800]	RedisCommands Result:90
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.13079900]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.13136600]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.13148200]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.13206100]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.13222400]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.13284100]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.14661500]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.14708100]	RedisCommands Result:90
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.14724200]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.14752400]	RedisCommands Result:91
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.14767100]	Mysql Execute Query:["select  id, good_title, short_title, good_pic, good_tag, good_price, good_tax, good_trade_type from goods where id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.14827100]	Mysql Execute Result:{"id":1,"good_title":"这个是测试商品","short_title":"测试商品","good_pic":"http:\/\/images.demo.com\/uploads\/product\/2018-05-15\/20180515133900.jpeg","good_tag":"测试,商品","good_price":1000,"good_tax":0.17,"good_trade_type":"现货"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.14837700]	Mysql Execute Query:["select good_desc, good_detail, good_pack_list, good_attention, good_delivery_region from goods_extends where good_id = ?",[1],true]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.14918500]	Mysql Execute Result:{"good_desc":"测试商品简介","good_detail":"<p>fdsafd1111111111<\/p><p>fdsaf<\/p><p>das<\/p><p>fd<\/p><p>saf<\/p><p>da<\/p><p>sf<img src=\"http:\/\/images.demo.com\/uploads\/product\/2018-05-16\/20180516130507.jpeg\" style=\"max-width: 100%;\"><\/p>","good_pack_list":"测试商品包装清单","good_attention":"测试商品注意事项","good_delivery_region":"上海市,,北京市"}
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.14951400]	Mysql Execute Query:["select id, spec_title, spec_sn, stock, price from goods_spec where good_id = ?",[1],false]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.15005300]	Mysql Execute Result:[{"id":1,"spec_title":"规格1","spec_sn":12345678,"stock":100,"price":10000},{"id":2,"spec_title":"规格2","spec_sn":1234567890,"stock":50,"price":12000}]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.15565900]	RedisCommands Args:["get","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.15599100]	RedisCommands Result:91
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.15614100]	RedisCommands Args:["incr","ApiLimit:good:info:127.0.0.1"]
127.0.0.1[Info] pid[5998][05-25 09:42:51 0.15645400]	RedisCommands Result:92
